CaseMasterID,PersonID,profile
4007,10348,oneoff
4008,11145,oneoff
4009,7256,repeat
4010,9873,repeat
4011,1902,repeat
4012,10463,oneoff
4013,7835,oneoff
4014,26,oneoff
4015,7618,repeat
4016,9119,oneoff
4017,6561,oneoff
4018,3853,oneoff
4019,6751,oneoff
4020,5223,oneoff
4021,7167,oneoff
4022,3565,oneoff
4023,10967,oneoff
4024,9901,oneoff
4025,6860,oneoff
4026,219,oneoff
4027,9873,repeat
4028,7781,oneoff
4029,668,repeat
4030,9607,oneoff
4031,8546,oneoff
4032,4891,oneoff
4033,3392,oneoff
4034,7943,oneoff
4035,6079,oneoff
4036,7584,repeat
4037,3344,repeat
4038,2212,repeat
4039,2349,oneoff
4040,5818,oneoff
4041,1736,oneoff
4042,1693,repeat
4043,8854,oneoff
4044,2847,oneoff
4045,11095,oneoff
4046,5365,oneoff
4047,9612,oneoff
4048,7732,oneoff
4049,10889,oneoff
4050,7340,ring
4050,656,ring
4051,6741,oneoff
4052,10336,oneoff
4053,8910,oneoff
4054,11843,oneoff
4055,10539,oneoff
4056,5770,oneoff
4057,9037,repeat
4058,1138,oneoff
4059,502,oneoff
4060,8071,oneoff
4061,6625,oneoff
4062,3285,repeat
4063,5073,oneoff
4064,2806,oneoff
4065,8048,oneoff
4066,7323,oneoff
4067,8905,ring
4067,3652,ring
4067,4286,ring
4067,11063,ring
4068,5580,oneoff
4069,11888,oneoff
4070,10764,oneoff
4071,7083,repeat
4072,11630,oneoff
4073,5332,repeat
4074,10076,oneoff
4075,8865,oneoff
4076,3730,oneoff
4077,11059,oneoff
4078,2963,oneoff
4079,11440,ring
4079,6397,ring
4079,7340,ring
4080,8785,repeat
4081,6745,oneoff
4082,8950,oneoff
4083,5492,oneoff
4084,3290,oneoff
4085,2464,oneoff
4086,8390,oneoff
4087,3504,oneoff
4088,7134,oneoff
4089,7770,oneoff
4090,8526,repeat
4091,5280,oneoff
4092,3755,oneoff
4093,6114,oneoff
4094,10157,oneoff
4095,9346,ring
4095,2447,ring
4096,8470,oneoff
4097,2524,oneoff
4098,8167,repeat
4099,6364,oneoff
4100,3707,oneoff
4101,11790,oneoff
4102,10466,repeat
4103,11730,oneoff
4104,3671,oneoff
4105,8930,oneoff
4106,3406,oneoff
4107,8339,oneoff
4108,1996,repeat
4109,2270,oneoff
4110,5083,oneoff
4111,2423,oneoff
4112,947,repeat
4113,7162,repeat
4114,10174,oneoff
4115,5856,oneoff
4116,4548,oneoff
4117,7794,oneoff
4118,4038,oneoff
4119,1715,oneoff
4120,3234,repeat
4121,1220,oneoff
4122,2851,oneoff
4123,7603,oneoff
4124,8726,oneoff
4125,3397,oneoff
4126,6841,oneoff
4127,6058,repeat
4128,2227,oneoff
4129,3832,oneoff
4130,10779,oneoff
4131,3915,oneoff
4132,2506,oneoff
4133,641,oneoff
4134,7959,oneoff
4135,10190,repeat
4136,11789,oneoff
4137,9181,oneoff
4138,4020,oneoff
4139,2828,oneoff
4140,4473,oneoff
4141,5071,oneoff
4142,709,oneoff
4143,10287,repeat
4144,8878,oneoff
4145,1127,oneoff
4146,3079,oneoff
4147,2211,oneoff
4148,8949,oneoff
4149,9750,repeat
4150,3876,oneoff
4151,9018,oneoff
4152,10445,oneoff
4153,5651,oneoff
4154,8662,oneoff
4155,9811,oneoff
4156,7594,oneoff
4157,11250,oneoff
4158,9128,oneoff
4159,6389,oneoff
4160,1154,oneoff
4161,6321,repeat
4162,7289,repeat
4163,3113,repeat
4164,11989,oneoff
4165,4112,repeat
4166,8806,oneoff
4167,8953,repeat
4168,6445,oneoff
4169,7994,oneoff
4170,7152,repeat
4171,4664,oneoff
4172,9491,oneoff
4173,1451,oneoff
4174,3257,oneoff
4175,4418,oneoff
4176,6849,oneoff
4177,10532,oneoff
4178,4677,oneoff
4179,274,oneoff
4180,8513,oneoff
4181,8693,oneoff
4182,3147,oneoff
4183,294,oneoff
4184,11289,oneoff
4185,9712,oneoff
4186,3330,oneoff
4187,7586,oneoff
4188,6924,oneoff
4189,283,oneoff
4190,11519,oneoff
4191,8541,oneoff
4192,4378,oneoff
4193,8186,oneoff
4194,4886,oneoff
4195,10456,oneoff
4196,3923,oneoff
4197,9957,oneoff
4198,10431,oneoff
4199,6686,oneoff
4200,3230,oneoff
4201,4409,oneoff
4202,5767,oneoff
4203,5945,oneoff
4204,11113,repeat
4205,6074,oneoff
4206,3182,oneoff
4207,9546,oneoff
4208,5237,repeat
4209,3318,oneoff
4210,9748,repeat
4211,10885,oneoff
4212,1892,oneoff
4213,2812,oneoff
4214,6832,oneoff
4215,209,oneoff
4216,7520,oneoff
4217,4698,oneoff
4218,3532,oneoff
4219,10448,oneoff
4220,3902,oneoff
4221,5263,oneoff
4222,10571,oneoff
4223,10032,repeat
4224,8066,repeat
4225,2038,oneoff
4226,8959,oneoff
4227,4645,oneoff
4228,656,ring
4228,10943,ring
4228,11440,ring
4229,3811,oneoff
4230,3638,oneoff
4231,10969,oneoff
4232,5812,oneoff
4233,4465,repeat
4234,9548,oneoff
4235,154,oneoff
4236,5889,oneoff
4237,9090,oneoff
4238,5435,oneoff
4239,876,repeat
4240,9826,oneoff
4241,1126,oneoff
4242,7529,oneoff
4243,11702,oneoff
4244,11566,oneoff
4245,7428,oneoff
4246,1959,oneoff
4247,7533,oneoff
4248,668,repeat
4249,10018,oneoff
4250,1026,oneoff
4251,9953,oneoff
4252,5626,oneoff
4253,168,oneoff
4254,518,oneoff
4255,1700,oneoff
4256,3113,repeat
4257,10818,oneoff
4258,3752,oneoff
4259,9519,repeat
4260,9503,oneoff
4261,6465,repeat
4262,11189,oneoff
4263,3592,repeat
4264,696,oneoff
4265,9133,oneoff
4266,8983,oneoff
4267,5384,oneoff
4268,10684,repeat
4269,4787,oneoff
4270,4460,oneoff
4271,1391,oneoff
4272,9346,ring
4272,4951,ring
4273,8848,repeat
4274,11167,oneoff
4275,2346,oneoff
4276,1572,oneoff
4277,3489,oneoff
4278,8831,oneoff
4279,11164,oneoff
4280,7289,repeat
4281,5220,repeat
4282,1121,oneoff
4283,1947,oneoff
4284,177,oneoff
4285,11383,oneoff
4286,2283,oneoff
4287,4389,oneoff
4288,4258,oneoff
4289,9429,oneoff
4290,7268,oneoff
4291,1877,repeat
4292,9939,oneoff
4293,11008,oneoff
4294,3248,oneoff
4295,1603,oneoff
4296,7168,oneoff
4297,1174,oneoff
4298,3652,ring
4298,8704,ring
4298,8905,ring
4298,11063,ring
4299,7795,oneoff
4300,6175,oneoff
4301,376,oneoff
4302,11397,oneoff
4303,43,oneoff
4304,1951,oneoff
4305,10965,oneoff
4306,2592,oneoff
4307,4271,oneoff
4308,10453,repeat
4309,5356,repeat
4310,2940,oneoff
4311,1866,oneoff
4312,1319,oneoff
4313,4879,oneoff
4314,2250,repeat
4315,9082,oneoff
4316,11161,oneoff
4317,10684,repeat
4318,9521,oneoff
4319,7026,oneoff
4320,3467,oneoff
4321,2782,ring
4321,6151,ring
4321,3587,ring
4321,9350,ring
4322,7611,repeat
4323,10303,repeat
4324,3043,oneoff
4325,4013,oneoff
4326,5113,oneoff
4327,7193,oneoff
4328,1012,oneoff
4329,8303,oneoff
4330,10974,oneoff
4331,2440,oneoff
4332,4563,repeat
4333,2293,oneoff
4334,1508,oneoff
4335,6577,oneoff
4336,654,repeat
4337,3488,oneoff
4338,3285,repeat
4339,398,oneoff
4340,1019,oneoff
4341,4727,oneoff
4342,7577,oneoff
4343,1898,oneoff
4344,5735,oneoff
4345,674,oneoff
4346,6100,repeat
4347,2826,oneoff
4348,3751,oneoff
4349,5102,oneoff
4350,2269,repeat
4351,7901,oneoff
4352,10749,oneoff
4353,2212,repeat
4354,7421,oneoff
4355,3820,oneoff
4356,7427,oneoff
4357,461,oneoff
4358,4951,ring
4358,2447,ring
4359,9848,oneoff
4360,3300,oneoff
4361,9335,oneoff
4362,11439,oneoff
4363,10308,oneoff
4364,4318,repeat
4365,8532,oneoff
4366,4512,oneoff
4367,4162,oneoff
4368,5050,oneoff
4369,8610,oneoff
4370,3356,oneoff
4371,10124,oneoff
4372,4653,oneoff
4373,3786,oneoff
4374,8137,oneoff
4375,9348,oneoff
4376,3149,repeat
4377,4800,oneoff
4378,9838,repeat
4379,3328,oneoff
4380,10663,repeat
4381,5454,oneoff
4382,4702,oneoff
4383,4666,oneoff
4384,10546,oneoff
4385,10418,oneoff
4386,114,oneoff
4387,4047,repeat
4388,5253,oneoff
4389,3274,oneoff
4390,7912,oneoff
4391,2432,oneoff
4392,2212,repeat
4393,4366,repeat
4394,1969,oneoff
4395,7623,oneoff
4396,141,oneoff
4397,1453,oneoff
4398,3020,oneoff
4399,3245,oneoff
4400,9193,repeat
4401,527,oneoff
4402,2675,oneoff
4403,6185,oneoff
4404,199,repeat
4405,2562,repeat
4406,7147,oneoff
4407,3113,repeat
4408,7401,oneoff
4409,6409,oneoff
4410,906,oneoff
4411,7674,repeat
4412,8732,oneoff
4413,11877,oneoff
4414,5566,oneoff
4415,50,oneoff
4416,6100,repeat
4417,4042,oneoff
4418,3647,oneoff
4419,19,oneoff
4420,4933,oneoff
4421,6490,oneoff
4422,1505,oneoff
4423,11726,oneoff
4424,8568,oneoff
4425,11268,repeat
4426,8028,oneoff
4427,8298,oneoff
4428,6583,oneoff
4429,8368,oneoff
4430,9918,oneoff
4431,7256,repeat
4432,7340,ring
4432,10943,ring
4433,3854,oneoff
4434,10684,repeat
4435,2493,oneoff
4436,8724,oneoff
4437,4412,oneoff
4438,9693,oneoff
4439,6508,oneoff
4440,3556,oneoff
4441,3597,repeat
4442,129,oneoff
4443,7674,repeat
4444,10638,oneoff
4445,7820,oneoff
4446,4969,oneoff
4447,6699,oneoff
4448,10841,oneoff
4449,6050,oneoff
4450,1693,repeat
4451,6632,oneoff
4452,7132,oneoff
4453,2824,oneoff
4454,4560,oneoff
4455,4772,oneoff
4456,1443,oneoff
4457,8699,oneoff
4458,9696,oneoff
4459,10931,oneoff
4460,9017,oneoff
4461,6304,oneoff
4462,8501,oneoff
4463,528,oneoff
4464,9523,repeat
4465,7917,oneoff
4466,5573,oneoff
4467,5662,oneoff
4468,2912,repeat
4469,10575,oneoff
4470,8430,oneoff
4471,2034,oneoff
4472,7414,oneoff
4473,3632,oneoff
4474,3768,repeat
4475,7256,repeat
4476,5720,oneoff
4477,4625,oneoff
4478,6206,oneoff
4479,8846,oneoff
4480,9084,oneoff
4481,3354,oneoff
4482,9926,oneoff
4483,7325,oneoff
4484,2489,oneoff
4485,10557,oneoff
4486,11174,oneoff
4487,7687,oneoff
4488,6062,oneoff
4489,9825,oneoff
4490,5766,oneoff
4491,5890,oneoff
4492,8147,oneoff
4493,6983,repeat
4494,2692,oneoff
4495,6457,oneoff
4496,8822,oneoff
4497,10606,oneoff
4498,6200,oneoff
4499,7782,oneoff
4500,3447,oneoff
4501,4416,oneoff
4502,4874,oneoff
4503,4201,repeat
4504,1552,oneoff
4505,6523,oneoff
4506,6307,oneoff
4507,2658,oneoff
4508,5164,oneoff
4509,2246,oneoff
4510,7440,oneoff
4511,4603,oneoff
4512,4801,oneoff
4513,3641,oneoff
4514,2469,oneoff
4515,5665,oneoff
4516,7649,oneoff
4517,11493,oneoff
4518,7222,oneoff
4519,5377,oneoff
4520,10078,oneoff
4521,11814,oneoff
4522,3940,oneoff
4523,1774,repeat
4524,9193,repeat
4525,4266,oneoff
4526,9799,oneoff
4527,10031,oneoff
4528,4763,oneoff
4529,7666,oneoff
4530,4954,oneoff
4531,5694,oneoff
4532,5115,repeat
4533,4295,oneoff
4534,10064,oneoff
4535,8764,oneoff
4536,10943,ring
4536,656,ring
4537,2359,oneoff
4538,4613,oneoff
4539,11066,oneoff
4540,8802,oneoff
4541,2701,oneoff
4542,9965,oneoff
4543,8905,ring
4543,8704,ring
4544,11113,repeat
4545,6247,oneoff
4546,6560,oneoff
4547,11231,oneoff
4548,10748,repeat
4549,7411,oneoff
4550,654,repeat
4551,7655,oneoff
4552,9165,oneoff
4553,3065,oneoff
4554,11827,oneoff
4555,10016,oneoff
4556,7195,oneoff
4557,1297,oneoff
4558,1855,oneoff
4559,2984,oneoff
4560,621,oneoff
4561,11344,oneoff
4562,4216,oneoff
4563,6268,oneoff
4564,288,oneoff
4565,5700,oneoff
4566,2997,oneoff
4567,7488,repeat
4568,4500,oneoff
4569,1113,oneoff
4570,10325,oneoff
4571,834,oneoff
4572,7469,oneoff
4573,7498,oneoff
4574,84,oneoff
4575,1965,oneoff
4576,7999,oneoff
4577,3573,oneoff
4578,10200,oneoff
4579,11523,oneoff
4580,2141,oneoff
4581,11555,oneoff
4582,7232,oneoff
4583,6556,oneoff
4584,178,oneoff
4585,5409,oneoff
4586,654,repeat
4587,2765,oneoff
4588,5052,oneoff
4589,378,oneoff
4590,1860,oneoff
4591,2149,oneoff
4592,4895,oneoff
4593,10466,repeat
4594,8337,oneoff
4595,1821,oneoff
4596,11197,oneoff
4597,9944,repeat
4598,5826,repeat
4599,3149,repeat
4600,1392,oneoff
4601,10181,oneoff
4602,5659,oneoff
4603,4567,oneoff
4604,10315,oneoff
4605,8526,repeat
4606,4849,oneoff
4607,10277,oneoff
4608,9301,oneoff
4609,9858,oneoff
4610,3033,oneoff
4611,5493,oneoff
4612,878,oneoff
4613,3947,oneoff
4614,4236,oneoff
4615,2479,oneoff
4616,1085,oneoff
4617,8503,oneoff
4618,4109,oneoff
4619,2313,oneoff
4620,5745,oneoff
4621,3840,oneoff
4622,1774,repeat
4623,2134,oneoff
4624,9750,repeat
4625,11086,oneoff
4626,2869,oneoff
4627,152,oneoff
4628,1156,oneoff
4629,5732,oneoff
4630,5687,oneoff
4631,4629,repeat
4632,5288,oneoff
4633,5241,oneoff
4634,1056,repeat
4635,5828,oneoff
4636,2848,oneoff
4637,6100,repeat
4638,10792,oneoff
4639,5614,oneoff
4640,11146,oneoff
4641,2400,oneoff
4642,5157,oneoff
4643,8789,oneoff
4644,9006,oneoff
4645,7256,repeat
4646,2304,oneoff
4647,10598,oneoff
4648,5160,oneoff
4649,3081,oneoff
4650,3992,oneoff
4651,1364,oneoff
4652,11629,oneoff
4653,8597,oneoff
4654,1586,oneoff
4655,11693,oneoff
4656,1666,oneoff
4657,1354,oneoff
4658,1560,oneoff
4659,9444,oneoff
4660,1389,oneoff
4661,10943,ring
4661,7340,ring
4661,8506,ring
4661,1733,ring
4662,1610,oneoff
4663,2747,oneoff
4664,4474,oneoff
4665,5407,oneoff
4666,6983,repeat
4667,7786,oneoff
4668,2420,oneoff
4669,10220,oneoff
4670,6799,oneoff
4671,3846,oneoff
4672,6397,ring
4672,1733,ring
4672,656,ring
4672,11440,ring
4673,8194,oneoff
4674,2040,oneoff
4675,888,oneoff
4676,9773,oneoff
4677,1034,oneoff
4678,1101,repeat
4679,1956,oneoff
4680,614,oneoff
4681,3912,oneoff
4682,10094,oneoff
4683,706,oneoff
4684,503,oneoff
4685,499,oneoff
4686,7019,oneoff
4687,11105,oneoff
4688,2613,oneoff
4689,4590,oneoff
4690,10916,repeat
4691,7967,oneoff
4692,6983,repeat
4693,10364,oneoff
4694,5617,oneoff
4695,4120,oneoff
4696,2909,oneoff
4697,2981,oneoff
4698,1757,oneoff
4699,2654,oneoff
4700,4854,oneoff
4701,1917,oneoff
4702,4771,oneoff
4703,3336,oneoff
4704,11219,oneoff
4705,9794,oneoff
4706,454,oneoff
4707,3729,oneoff
4708,8936,oneoff
4709,6414,oneoff
4710,5432,oneoff
4711,759,oneoff
4712,2088,oneoff
4713,11634,ring
4713,2782,ring
4714,695,oneoff
4715,2523,oneoff
4716,8283,oneoff
4717,11341,oneoff
4718,10206,oneoff
4719,10406,repeat
4720,8798,oneoff
4721,1386,oneoff
4722,4635,repeat
4723,9641,repeat
4724,11940,oneoff
4725,11754,oneoff
4726,63,oneoff
4727,2616,oneoff
4728,10632,oneoff
4729,4635,repeat
4730,11574,oneoff
4731,8410,oneoff
4732,5449,oneoff
4733,7071,oneoff
4734,7551,oneoff
4735,4454,oneoff
4736,136,oneoff
4737,8556,oneoff
4738,5086,oneoff
4739,9755,oneoff
4740,2184,oneoff
4741,7294,oneoff
4742,3357,oneoff
4743,5132,repeat
4744,2095,repeat
4745,7461,oneoff
4746,10718,oneoff
4747,3146,oneoff
4748,5189,oneoff
4749,3052,oneoff
4750,6012,oneoff
4751,122,oneoff
4752,7727,oneoff
4753,1674,oneoff
4754,7370,oneoff
4755,5589,oneoff
4756,5224,oneoff
4757,11261,oneoff
4758,9847,repeat
4759,659,oneoff
4760,11948,oneoff
4761,10224,oneoff
4762,9551,oneoff
4763,2116,oneoff
4764,245,oneoff
4765,6750,oneoff
4766,8350,oneoff
4767,2729,oneoff
4768,10301,oneoff
4769,5849,oneoff
4770,820,oneoff
4771,5178,oneoff
4772,8053,oneoff
4773,9258,oneoff
4774,198,oneoff
4775,2238,oneoff
4776,3601,oneoff
4777,2384,oneoff
4778,9924,oneoff
4779,10701,oneoff
4780,3694,oneoff
4781,9576,oneoff
4782,8814,oneoff
4783,8047,oneoff
4784,876,repeat
4785,5015,repeat
4786,9466,oneoff
4787,310,repeat
4788,8466,oneoff
4789,6341,oneoff
4790,4018,oneoff
4791,6444,oneoff
4792,6005,oneoff
4793,3768,repeat
4794,5559,oneoff
4795,6073,oneoff
4796,10466,repeat
4797,9260,oneoff
4798,577,oneoff
4799,8832,oneoff
4800,7731,oneoff
4801,11426,oneoff
4802,4827,oneoff
4803,6265,oneoff
4804,1225,oneoff
4805,7704,oneoff
4806,4513,oneoff
4807,2921,oneoff
4808,9089,oneoff
4809,5115,repeat
4810,6387,oneoff
4811,7185,oneoff
4812,8905,ring
4812,8704,ring
4813,1262,oneoff
4814,7130,oneoff
4815,8567,repeat
4816,138,oneoff
4817,1049,oneoff
4818,9725,oneoff
4819,11782,oneoff
4820,2652,oneoff
4821,10504,oneoff
4822,9828,oneoff
4823,9855,oneoff
4824,2738,oneoff
4825,2362,oneoff
4826,7769,oneoff
4827,88,oneoff
4828,2569,oneoff
4829,638,ring
4829,8991,ring
4829,9346,ring
4830,5183,repeat
4831,6366,oneoff
4832,8439,oneoff
4833,6709,oneoff
4834,2782,ring
4834,1165,ring
4835,7126,oneoff
4836,3013,oneoff
4837,2836,oneoff
4838,9234,oneoff
4839,11201,repeat
4840,10621,repeat
4841,5532,oneoff
4842,10736,oneoff
4843,1740,oneoff
4844,9363,oneoff
4845,2761,oneoff
4846,6969,oneoff
4847,9054,oneoff
4848,7714,oneoff
4849,6397,ring
4849,11440,ring
4849,7340,ring
4849,8506,ring
4850,6957,repeat
4851,4697,oneoff
4852,8284,repeat
4853,8704,ring
4853,8905,ring
4853,3652,ring
4853,4286,ring
4854,1685,oneoff
4855,11648,oneoff
4856,5286,oneoff
4857,8465,oneoff
4858,8490,oneoff
4859,10913,oneoff
4860,608,oneoff
4861,4652,oneoff
4862,9641,repeat
4863,494,oneoff
4864,9238,oneoff
4865,11657,oneoff
4866,3162,oneoff
4867,5859,oneoff
4868,8133,oneoff
4869,8215,repeat
4870,11437,repeat
4871,10618,oneoff
4872,4488,oneoff
4873,7756,oneoff
4874,10512,repeat
4875,5866,repeat
4876,738,oneoff
4877,4843,oneoff
4878,6528,oneoff
4879,6711,oneoff
4880,7242,oneoff
4881,508,oneoff
4882,9972,oneoff
4883,7152,repeat
4884,11378,oneoff
4885,8035,oneoff
4886,6270,oneoff
4887,10639,oneoff
4888,116,oneoff
4889,9508,oneoff
4890,8331,oneoff
4891,1777,oneoff
4892,5479,oneoff
4893,3699,oneoff
4894,7343,oneoff
4895,2307,oneoff
4896,2348,oneoff
4897,10899,oneoff
4898,7056,oneoff
4899,10131,oneoff
4900,148,oneoff
4901,8257,oneoff
4902,4074,oneoff
4903,11568,oneoff
4904,4612,oneoff
4905,5918,oneoff
4906,2465,oneoff
4907,5761,oneoff
4908,9265,oneoff
4909,7510,oneoff
4910,3441,oneoff
4911,6151,ring
4911,3587,ring
4911,9350,ring
4911,377,ring
4912,11963,oneoff
4913,3639,oneoff
4914,8249,oneoff
4915,8978,oneoff
4916,6624,oneoff
4917,6197,oneoff
4918,8696,oneoff
4919,5217,oneoff
4920,9522,oneoff
4921,8698,oneoff
4922,965,oneoff
4923,5602,oneoff
4924,11887,oneoff
4925,10149,oneoff
4926,8741,oneoff
4927,8108,oneoff
4928,3048,oneoff
4929,11124,oneoff
4930,4107,oneoff
4931,7611,repeat
4932,242,oneoff
4933,9390,oneoff
4934,2665,oneoff
4935,5684,oneoff
4936,8931,oneoff
4937,5042,oneoff
4938,3469,oneoff
4939,8325,oneoff
4940,5506,repeat
4941,4494,oneoff
4942,2748,oneoff
4943,5066,oneoff
4944,11241,oneoff
4945,1056,repeat
4946,8213,oneoff
4947,4264,oneoff
4948,5516,oneoff
4949,9346,ring
4949,8991,ring
4950,9127,oneoff
4951,4504,oneoff
4952,8113,oneoff
4953,4112,repeat
4954,9987,oneoff
4955,10898,oneoff
4956,11559,oneoff
4957,838,oneoff
4958,195,oneoff
4959,1818,oneoff
4960,3733,oneoff
4961,9339,oneoff
4962,6462,oneoff
4963,254,oneoff
4964,1830,oneoff
4965,11792,oneoff
4966,9187,oneoff
4967,6836,oneoff
4968,3789,oneoff
4969,1464,repeat
4970,10608,oneoff
4971,2519,oneoff
4972,11104,oneoff
4973,5629,oneoff
4974,11386,oneoff
4975,3871,repeat
4976,10916,repeat
4977,11052,oneoff
4978,8665,oneoff
4979,6965,oneoff
4980,1118,oneoff
4981,10690,oneoff
4982,1890,oneoff
4983,3995,oneoff
4984,7425,oneoff
4985,11317,oneoff
4986,9851,repeat
4987,1658,oneoff
4988,6630,oneoff
4989,7890,oneoff
4990,2603,oneoff
4991,10691,oneoff
4992,8132,oneoff
4993,6926,oneoff
4994,3907,oneoff
4995,2951,repeat
4996,9748,repeat
4997,8567,repeat
4998,5443,oneoff
4999,11399,oneoff
5000,3566,oneoff
5001,4538,oneoff
5002,8307,oneoff
5003,5176,oneoff
5004,6058,repeat
5005,9004,oneoff
5006,5647,repeat
5007,10768,oneoff
5008,5110,oneoff
5009,10987,oneoff
5010,9228,oneoff
5011,3007,repeat
5012,9970,oneoff
5013,11162,oneoff
5014,2152,oneoff
5015,1281,oneoff
5016,9431,repeat
5017,11371,oneoff
5018,11028,oneoff
5019,392,oneoff
5020,10757,oneoff
5021,9539,oneoff
5022,8914,oneoff
5023,9819,oneoff
5024,2639,oneoff
5025,9750,repeat
5026,4438,repeat
5027,2623,oneoff
5028,8306,oneoff
5029,6465,repeat
5030,2863,oneoff
5031,6477,oneoff
5032,6132,oneoff
5033,2393,oneoff
5034,3487,oneoff
5035,749,oneoff
5036,6407,oneoff
5037,9986,repeat
5038,10830,oneoff
5039,3193,oneoff
5040,10171,oneoff
5041,10707,oneoff
5042,7135,oneoff
5043,3212,repeat
5044,6627,oneoff
5045,736,repeat
5046,10384,oneoff
5047,654,repeat
5048,10443,oneoff
5049,542,oneoff
5050,6221,oneoff
5051,8449,oneoff
5052,3231,repeat
5053,10204,oneoff
5054,1811,oneoff
5055,1472,repeat
5056,3895,oneoff
5057,2424,oneoff
5058,6111,oneoff
5059,3,oneoff
5060,5948,oneoff
5061,11953,oneoff
5062,8713,oneoff
5063,10784,repeat
5064,9273,oneoff
5065,6349,oneoff
5066,8697,oneoff
5067,2680,oneoff
5068,8083,oneoff
5069,9172,oneoff
5070,8633,repeat
5071,6144,oneoff
5072,2958,oneoff
5073,3270,oneoff
5074,2727,oneoff
5075,6386,oneoff
5076,3385,oneoff
5077,916,oneoff
5078,7471,ring
5078,9350,ring
5079,11859,repeat
5080,1107,oneoff
5081,10695,oneoff
5082,9852,oneoff
5083,7209,oneoff
5084,6642,oneoff
5085,686,oneoff
5086,8274,oneoff
5087,77,repeat
5088,1538,oneoff
5089,6611,oneoff
5090,3113,repeat
5091,3663,oneoff
5092,3411,repeat
5093,4926,oneoff
5094,5289,oneoff
5095,2001,oneoff
5096,5379,oneoff
5097,9123,oneoff
5098,11199,oneoff
5099,11570,oneoff
5100,1936,oneoff
5101,3520,oneoff
5102,7088,repeat
5103,11796,oneoff
5104,1733,ring
5104,8506,ring
5104,10943,ring
5105,7903,oneoff
5106,1536,oneoff
5107,11976,oneoff
5108,3659,oneoff
5109,3883,oneoff
5110,8782,oneoff
5111,4563,repeat
5112,8929,oneoff
5113,9609,oneoff
5114,44,oneoff
5115,3700,oneoff
5116,2677,oneoff
5117,4788,oneoff
5118,3239,oneoff
5119,1314,oneoff
5120,7879,oneoff
5121,223,oneoff
5122,10077,oneoff
5123,7788,oneoff
5124,3599,oneoff
5125,2503,oneoff
5126,9439,oneoff
5127,2837,oneoff
5128,1010,oneoff
5129,9160,oneoff
5130,1222,repeat
5131,1854,oneoff
5132,5068,oneoff
5133,821,oneoff
5134,8013,oneoff
5135,11956,oneoff
5136,6015,oneoff
5137,1526,oneoff
5138,10044,oneoff
5139,11444,oneoff
5140,10877,oneoff
5141,1745,oneoff
5142,9122,oneoff
5143,11582,repeat
5144,1101,repeat
5145,3421,oneoff
5146,9561,repeat
5147,8579,oneoff
5148,54,oneoff
5149,2633,oneoff
5150,10130,oneoff
5151,3597,repeat
5152,3652,ring
5152,11063,ring
5152,8704,ring
5153,627,oneoff
5154,8148,oneoff
5155,6084,oneoff
5156,7372,oneoff
5157,8104,oneoff
5158,11823,oneoff
5159,10252,oneoff
5160,1573,repeat
5161,8038,oneoff
5162,2844,oneoff
5163,7014,oneoff
5164,664,oneoff
5165,2401,oneoff
5166,4595,oneoff
5167,7962,oneoff
5168,5584,oneoff
5169,2699,oneoff
5170,3892,oneoff
5171,2619,oneoff
5172,10046,oneoff
5173,7088,repeat
5174,10659,repeat
5175,6691,oneoff
5176,379,oneoff
5177,875,oneoff
5178,5000,oneoff
5179,4863,oneoff
5180,7034,oneoff
5181,8006,oneoff
5182,8769,oneoff
5183,6352,oneoff
5184,2846,repeat
5185,3968,oneoff
5186,2609,oneoff
5187,4436,oneoff
5188,9523,repeat
5189,4951,ring
5189,8991,ring
5189,7501,ring
5189,2881,ring
5190,4392,oneoff
5191,2788,oneoff
5192,4127,oneoff
5193,5132,repeat
5194,3372,oneoff
5195,6351,oneoff
5196,7933,oneoff
5197,9263,oneoff
5198,6982,oneoff
5199,6254,oneoff
5200,4352,oneoff
5201,4080,oneoff
5202,11462,oneoff
5203,8126,oneoff
5204,11592,oneoff
5205,5839,oneoff
5206,3118,oneoff
5207,10416,oneoff
5208,1256,oneoff
5209,6058,repeat
5210,2490,oneoff
5211,1856,oneoff
5212,3003,oneoff
5213,5048,oneoff
5214,6246,oneoff
5215,9329,oneoff
5216,4031,oneoff
5217,6634,oneoff
5218,1196,repeat
5219,207,oneoff
5220,6058,repeat
5221,162,oneoff
5222,4629,repeat
5223,4592,oneoff
5224,10762,oneoff
5225,8643,oneoff
5226,3285,repeat
5227,9840,repeat
5228,6871,oneoff
5229,7717,oneoff
5230,1115,oneoff
5231,5715,repeat
5232,7197,oneoff
5233,4605,oneoff
5234,619,oneoff
5235,5844,oneoff
5236,4951,ring
5236,7762,ring
5237,3231,repeat
5238,11454,oneoff
5239,9978,oneoff
5240,9652,oneoff
5241,1880,oneoff
5242,4465,repeat
5243,11584,oneoff
5244,3848,oneoff
5245,8264,oneoff
5246,5461,oneoff
5247,4047,repeat
5248,2151,oneoff
5249,9611,oneoff
5250,8618,oneoff
5251,10428,oneoff
5252,7488,repeat
5253,4657,oneoff
5254,8387,oneoff
5255,5332,repeat
5256,3587,ring
5256,9350,ring
5256,11634,ring
5256,1165,ring
5257,4270,oneoff
5258,4427,oneoff
5259,8342,oneoff
5260,8269,oneoff
5261,10801,oneoff
5262,5104,oneoff
5263,9600,oneoff
5264,11206,repeat
5265,5802,oneoff
