AccusedMasterID,CaseMasterID,TruePersonID,TrueRingID
7147,6943,6637,
7148,6944,6551,
7149,6945,11634,1.0
7150,6945,6151,1.0
7151,6945,9350,1.0
7152,6945,7471,1.0
7153,6946,7908,
7154,6947,8906,
7155,6948,9824,
7156,6949,516,
7157,6950,5811,
7158,6951,247,
7159,6952,515,
7160,6953,9700,
7161,6954,3233,
7162,6955,668,
7163,6956,3678,
7164,6957,297,
7165,6958,1916,
7166,6959,11440,3.0
7167,6959,7340,3.0
7168,6959,10943,3.0
7169,6959,656,3.0
7170,6960,4897,
7171,6961,3884,
7172,6962,1216,
7173,6963,10715,
7174,6964,2980,
7175,6965,4855,
7176,6966,1496,
7177,6967,10551,
7178,6968,5748,
7179,6969,4581,
7180,6970,3458,
7181,6971,6135,
7182,6972,7162,
7183,6973,5030,
7184,6974,4047,
7185,6975,707,
7186,6976,688,
7187,6977,3871,
7188,6978,10952,
7189,6979,11009,
7190,6980,1236,
7191,6981,8527,
7192,6982,1574,
7193,6983,7066,
7194,6984,658,
7195,6985,11395,
7196,6986,10321,
7197,6987,511,
7198,6988,747,
7199,6989,9251,
7200,6990,2167,
7201,6991,9557,
7202,6992,11903,
7203,6993,11206,
7204,6994,4490,
7205,6995,3927,
7206,6996,7475,
7207,6997,5015,
7208,6998,2155,
7209,6999,10213,
7210,7000,4143,
7211,7001,7711,
7212,7002,773,
7213,7003,10467,
7214,7004,6337,
7215,7005,5796,
7216,7006,1913,
7217,7007,4577,
7218,7008,5399,
7219,7009,5183,
7220,7010,517,
7221,7011,2196,
7222,7012,1467,
7223,7013,2250,
7224,7014,9284,
7225,7015,4218,
7226,7016,6559,
7227,7017,569,
7228,7018,3175,
7229,7019,6541,
7230,7020,5781,
7231,7021,3710,
7232,7022,9960,
7233,7023,10249,
7234,7024,4150,
7235,7025,3804,
7236,7026,10675,
7237,7027,11900,
7238,7028,2205,
7239,7029,10179,
7240,7030,8474,
7241,7031,4453,
7242,7032,9108,
7243,7033,260,
7244,7034,2196,
7245,7035,7253,
7246,7036,9202,
7247,7037,6328,
7248,7038,2705,
7249,7039,5331,
7250,7040,3911,
7251,7041,8367,
7252,7042,9843,
7253,7043,8810,
7254,7044,10721,
7255,7045,7454,
7256,7046,8684,
7257,7047,4077,
7258,7048,3234,
7259,7049,11051,
7260,7050,8998,
7261,7051,9606,
7262,7052,2128,
7263,7053,1582,
7264,7054,7271,
7265,7055,2881,2.0
7266,7055,638,2.0
7267,7056,10453,
7268,7057,11610,
7269,7058,432,
7270,7059,3577,
7271,7060,10621,
7272,7061,923,
7273,7062,6343,
7274,7063,11229,
7275,7064,6264,
7276,7065,861,
7277,7066,1824,
7278,7067,1600,
7279,7068,11382,
7280,7069,6406,
7281,7070,1765,
7282,7071,7548,
7283,7072,3344,
7284,7073,3265,
7285,7074,10872,
7286,7075,4979,
7287,7076,7038,
7288,7077,5739,
7289,7078,4048,
7290,7079,174,
7291,7080,278,
7292,7081,2360,
7293,7082,1181,
7294,7083,1746,
7295,7084,10498,
7296,7085,430,
7297,7086,9358,
7298,7087,1234,
7299,7088,6421,
7300,7089,11588,
7301,7090,9037,
7302,7091,4929,
7303,7092,8964,
7304,7093,9079,
7305,7094,7027,
7306,7095,6979,
7307,7096,10062,
7308,7097,11070,
7309,7098,2232,
7310,7099,6779,
7311,7100,8554,
7312,7101,3334,
7313,7102,8424,
7314,7103,1627,
7315,7104,10283,
7316,7105,4340,
7317,7106,6296,
7318,7107,7426,
7319,7108,10353,
7320,7109,227,
7321,7110,8976,
7322,7111,11435,
7323,7112,1692,
7324,7113,4634,
7325,7114,9147,
7326,7115,11367,
7327,7116,5356,
7328,7117,11779,
7329,7118,3822,
7330,7119,4951,2.0
7331,7119,7762,2.0
7332,7120,7631,
7333,7121,5806,
7334,7122,10017,
7335,7123,6274,
7336,7124,3600,
7337,7125,11287,
7338,7126,3402,
7339,7127,3969,
7340,7128,908,
7341,7129,6631,
7342,7130,7305,
7343,7131,2221,
7344,7132,3231,
7345,7133,6516,
7346,7134,3234,
7347,7135,5636,
7348,7136,11501,
7349,7137,6355,
7350,7138,2450,
7351,7139,29,
7352,7140,5866,
7353,7141,35,
7354,7142,3677,
7355,7143,5645,
7356,7144,2731,
7357,7145,3446,
7358,7146,600,
7359,7147,9146,
7360,7148,9772,
7361,7149,7273,
7362,7150,4180,
7363,7151,8928,
7364,7152,347,
7365,7153,4372,
7366,7154,1754,
7367,7155,4802,
7368,7156,8285,
7369,7157,10377,
7370,7158,10468,
7371,7159,7888,
7372,7160,3160,
7373,7161,6957,
7374,7162,5581,
7375,7163,11126,
7376,7164,3655,
7377,7165,10202,
7378,7166,3990,
7379,7167,7006,
7380,7168,11896,
7381,7169,856,
7382,7170,11437,
7383,7171,7952,
7384,7172,4423,
7385,7173,7611,
7386,7174,10237,
7387,7175,11144,
7388,7176,7514,
7389,7177,1101,
7390,7178,1483,
7391,7179,2367,
7392,7180,9932,
7393,7181,10684,
7394,7182,5474,
7395,7183,1548,
7396,7184,1257,
7397,7185,10834,
7398,7186,3070,
7399,7187,11419,
7400,7188,4754,
7401,7189,9350,1.0
7402,7189,6151,1.0
7403,7189,11634,1.0
7404,7190,4149,
7405,7191,11134,
7406,7192,10647,
7407,7193,1763,
7408,7194,9789,
7409,7195,6948,
7410,7196,5616,
7411,7197,4008,
7412,7198,6264,
7413,7199,9701,
7414,7200,3005,
7415,7201,4937,
7416,7202,3953,
7417,7203,4330,
7418,7204,1482,
7419,7205,10410,
7420,7206,6010,
7421,7207,9749,
7422,7208,3339,
7423,7209,1187,
7424,7210,6029,
7425,7211,10274,
7426,7212,947,
7427,7213,2767,
7428,7214,7930,
7429,7215,10971,
7430,7216,9381,
7431,7217,2279,
7432,7218,1100,
7433,7219,5398,
7434,7220,11043,
7435,7221,6339,
7436,7222,11262,
7437,7223,2585,
7438,7224,831,
7439,7225,6727,
7440,7226,7441,
7441,7227,2078,
7442,7228,329,
7443,7229,10645,
7444,7230,4318,
7445,7231,5902,
7446,7232,1576,
7447,7233,3586,
7448,7234,2712,
7449,7235,6009,
7450,7236,6499,
7451,7237,7615,
7452,7238,6738,
7453,7239,2300,
7454,7240,7376,
7455,7241,867,
7456,7242,374,
7457,7243,2196,
7458,7244,10621,
7459,7245,2965,
7460,7246,9214,
7461,7247,4134,
7462,7248,2085,
7463,7249,2927,
7464,7250,5898,
7465,7251,10342,
7466,7252,10396,
7467,7253,504,
7468,7254,10403,
7469,7255,9847,
7470,7256,3259,
7471,7257,1826,
7472,7258,11770,
7473,7259,8468,
7474,7260,5390,
7475,7261,4228,
7476,7262,1018,
7477,7263,7311,
7478,7264,8704,4.0
7479,7264,4286,4.0
7480,7264,11063,4.0
7481,7265,5255,
7482,7266,4574,
7483,7267,5878,
7484,7268,6297,
7485,7269,2334,
7486,7270,4912,
7487,7271,9014,
7488,7272,4047,
7489,7273,6720,
7490,7274,8247,
7491,7275,8414,
7492,7276,9226,
7493,7277,11054,
7494,7278,4641,
7495,7279,3894,
7496,7280,2025,
7497,7281,11552,
7498,7282,5132,
7499,7283,11849,
7500,7284,9431,
7501,7285,7846,
7502,7286,2618,
7503,7287,10394,
7504,7288,3652,4.0
7505,7288,11063,4.0
7506,7288,4286,4.0
7507,7288,8905,4.0
7508,7289,9391,
7509,7290,3008,
7510,7291,4898,
7511,7292,7337,
7512,7293,2354,
7513,7294,3871,
7514,7295,8271,
7515,7296,7123,
7516,7297,10848,
7517,7298,8308,
7518,7299,11614,
7519,7300,2698,
7520,7301,11765,
7521,7302,4007,
7522,7303,1394,
7523,7304,9832,
7524,7305,9449,
7525,7306,9232,
7526,7307,4619,
7527,7308,4646,
7528,7309,10846,
7529,7310,700,
7530,7311,6255,
7531,7312,2955,
7532,7313,1494,
7533,7314,5901,
7534,7315,9098,
7535,7316,3285,
7536,7317,4278,
7537,7318,11496,
7538,7319,8804,
7539,7320,1809,
7540,7321,6397,3.0
7541,7321,656,3.0
7542,7321,1733,3.0
7543,7322,10586,
7544,7323,8250,
7545,7324,2161,
7546,7325,4868,
7547,7326,10684,
7548,7327,639,
7549,7328,10811,
7550,7329,7409,
7551,7330,5131,
7552,7331,9641,
7553,7332,1403,
7554,7333,1205,
7555,7334,500,
7556,7335,3818,
7557,7336,3620,
7558,7337,3375,
7559,7338,9346,2.0
7560,7338,2447,2.0
7561,7339,1985,
7562,7340,9361,
7563,7341,5756,
7564,7342,1926,
7565,7343,5023,
7566,7344,3058,
7567,7345,1101,
7568,7346,8729,
7569,7347,3235,
7570,7348,5551,
7571,7349,4885,
7572,7350,11179,
7573,7351,697,
7574,7352,5378,
7575,7353,11206,
7576,7354,9688,
7577,7355,5683,
7578,7356,11335,
7579,7357,9101,
7580,7358,11826,
7581,7359,9847,
7582,7360,1398,
7583,7361,2856,
7584,7362,5474,
7585,7363,8711,
7586,7364,7791,
7587,7365,7858,
7588,7366,8138,
7589,7367,2638,
7590,7368,7353,
7591,7369,9511,
7592,7370,3326,
7593,7371,8300,
7594,7372,3920,
7595,7373,8991,2.0
7596,7373,7762,2.0
7597,7373,9346,2.0
7598,7373,4951,2.0
7599,7374,8894,
7600,7375,6252,
7601,7376,28,
7602,7377,6914,
7603,7378,7858,
7604,7379,4251,
7605,7380,10545,
7606,7381,302,
7607,7382,2951,
7608,7383,5947,
7609,7384,3483,
7610,7385,2350,
7611,7386,9178,
7612,7387,920,
7613,7388,6104,
7614,7389,1716,
7615,7390,2948,
7616,7391,8319,
7617,7392,5826,
7618,7393,7312,
7619,7394,6944,
7620,7395,10917,
7621,7396,5995,
7622,7397,654,
7623,7398,4342,
7624,7399,1290,
7625,7400,9525,
7626,7401,10066,
7627,7402,8413,
7628,7403,11609,
7629,7404,4349,
7630,7405,8805,
7631,7406,4108,
7632,7407,6217,
7633,7408,5785,
7634,7409,7847,
7635,7410,9996,
7636,7411,6840,
7637,7412,11903,
7638,7413,11035,
7639,7414,224,
7640,7415,4930,
7641,7416,4730,
7642,7417,2956,
7643,7418,11531,
7644,7419,4078,
7645,7420,7759,
7646,7421,9881,
7647,7422,1915,
7648,7423,5769,
7649,7424,5652,
7650,7425,352,
7651,7426,5628,
7652,7427,2766,
7653,7428,6458,
7654,7429,8563,
7655,7430,2846,
7656,7431,7442,
7657,7432,2656,
7658,7433,6659,
7659,7434,1053,
7660,7435,8687,
7661,7436,5964,
7662,7437,9849,
7663,7438,2706,
7664,7439,8090,
7665,7440,11413,
7666,7441,9716,
7667,7442,488,
7668,7443,526,
7669,7444,3871,
7670,7445,10382,
7671,7446,6019,
7672,7447,7939,
7673,7448,10956,
7674,7449,6728,
7675,7450,3359,
7676,7451,10500,
7677,7452,11040,
7678,7453,9726,
7679,7454,3413,
7680,7455,805,
7681,7456,1720,
7682,7457,634,
7683,7458,8640,
7684,7459,8082,
7685,7460,1693,
7686,7461,2630,
7687,7462,5151,
7688,7463,3338,
7689,7464,5337,
7690,7465,4822,
7691,7466,7161,
7692,7467,5249,
7693,7468,67,
7694,7469,5657,
7695,7470,9906,
7696,7471,8547,
7697,7472,8877,
7698,7473,2368,
7699,7474,2589,
7700,7475,5539,
7701,7476,9995,
7702,7477,8480,
7703,7478,10227,
7704,7479,8550,
7705,7480,11330,
7706,7481,3420,
7707,7482,559,
7708,7483,5315,
7709,7484,4181,
7710,7485,8080,
7711,7486,202,
7712,7487,3278,
7713,7488,2196,
7714,7489,1823,
7715,7490,707,
7716,7491,9647,
7717,7492,6095,
7718,7493,9709,
7719,7494,1873,
7720,7495,8309,
7721,7496,1198,
7722,7497,9110,
7723,7498,11606,
7724,7499,181,
7725,7500,2297,
7726,7501,5768,
7727,7502,752,
7728,7503,816,
7729,7504,5646,
7730,7505,2860,
7731,7506,4406,
7732,7507,4695,
7733,7508,1952,
7734,7509,3157,
7735,7510,2987,
7736,7511,6801,
7737,7512,3401,
7738,7513,1151,
7739,7514,11673,
7740,7515,11026,
7741,7516,10306,
7742,7517,8621,
7743,7518,10514,
7744,7519,4799,
7745,7520,3002,
7746,7521,1240,
7747,7522,332,
7748,7523,10359,
7749,7524,1893,
7750,7525,1523,
7751,7526,912,
7752,7527,9641,
7753,7528,10079,
7754,7529,10193,
7755,7530,6008,
7756,7531,9302,
7757,7532,8933,
7758,7533,2317,
7759,7534,10097,
7760,7535,10878,
7761,7536,11067,
7762,7537,11346,
7763,7538,1549,
7764,7539,2986,
7765,7540,10706,
7766,7541,7757,
7767,7542,4223,
7768,7543,3597,
7769,7544,112,
7770,7545,10255,
7771,7546,4429,
7772,7547,11191,
7773,7548,6064,
7774,7549,1797,
7775,7550,11716,
7776,7551,8530,
7777,7552,3863,
7778,7553,2273,
7779,7554,5075,
7780,7555,6598,
7781,7556,6058,
7782,7557,1050,
7783,7558,11108,
7784,7559,4084,
7785,7560,9523,
7786,7561,4720,
7787,7562,11437,
7788,7563,8957,
7789,7564,6267,
7790,7565,6788,
7791,7566,5676,
7792,7567,7973,
7793,7568,3536,
7794,7569,5688,
7795,7570,11683,
7796,7571,7911,
7797,7572,5316,
7798,7573,1213,
7799,7574,6588,
7800,7575,7216,
7801,7576,6209,
7802,7577,9648,
7803,7578,8868,
7804,7579,736,
7805,7580,9519,
7806,7581,1938,
7807,7582,9197,
7808,7583,1853,
7809,7584,7234,
7810,7585,6876,
7811,7586,10334,
7812,7587,10809,
7813,7588,9948,
7814,7589,2778,
7815,7590,2562,
7816,7591,11635,
7817,7592,10565,
7818,7593,1362,
7819,7594,4915,
7820,7595,3179,
7821,7596,10466,
7822,7597,387,
7823,7598,9216,
7824,7599,5722,
7825,7600,6244,
7826,7601,6519,
7827,7602,1796,
7828,7603,473,
7829,7604,10283,
7830,7605,10790,
7831,7606,4369,
7832,7607,2155,
7833,7608,11322,
7834,7609,10563,
7835,7610,3712,
7836,7611,8775,
7837,7612,5053,
7838,7613,8383,
7839,7614,2681,
7840,7615,1677,
7841,7616,2264,
7842,7617,8900,
7843,7618,2310,
7844,7619,10505,
7845,7620,2095,
7846,7621,9861,
7847,7622,1440,
7848,7623,1620,
7849,7624,7846,
7850,7625,11744,
7851,7626,11013,
7852,7627,6558,
7853,7628,7194,
7854,7629,1419,
7855,7630,11258,
7856,7631,1367,
7857,7632,4615,
7858,7633,3009,
7859,7634,5265,
7860,7635,8469,
7861,7636,5736,
7862,7637,4925,
7863,7638,10739,
7864,7639,3224,
7865,7640,5593,
7866,7641,4765,
7867,7642,7703,
7868,7643,3750,
7869,7644,8704,4.0
7870,7644,4286,4.0
7871,7644,11063,4.0
7872,7645,9159,
7873,7646,4908,
7874,7647,9433,
7875,7648,11622,
7876,7649,359,
7877,7650,10201,
7878,7651,1997,
7879,7652,2250,
7880,7653,7671,
7881,7654,5698,
7882,7655,4962,
7883,7656,1044,
7884,7657,10508,
7885,7658,4272,
7886,7659,2037,
7887,7660,9380,
7888,7661,9574,
7889,7662,8646,
7890,7663,8472,
7891,7664,2606,
7892,7665,10863,
7893,7666,11477,
7894,7667,11271,
7895,7668,8116,
7896,7669,2877,
7897,7670,6090,
7898,7671,4752,
7899,7672,2109,
7900,7673,7549,
7901,7674,11761,
7902,7675,3727,
7903,7676,3242,
7904,7677,10491,
7905,7678,2703,
7906,7679,4966,
7907,7680,5115,
7908,7681,11672,
7909,7682,9636,
7910,7683,10642,
7911,7684,4897,
7912,7685,2095,
7913,7686,7238,
7914,7687,958,
7915,7688,8506,3.0
7916,7688,6397,3.0
7917,7688,1733,3.0
7918,7689,9278,
7919,7690,6002,
7920,7691,2607,
7921,7692,4951,2.0
7922,7692,7501,2.0
7923,7693,9766,
7924,7694,11656,
7925,7695,7665,
7926,7696,5984,
7927,7697,8462,
7928,7698,5214,
7929,7699,6892,
7930,7700,11851,
7931,7701,9540,
7932,7702,7834,
7933,7703,5969,
7934,7704,11244,
7935,7705,10714,
7936,7706,2784,
7937,7707,5550,
7938,7708,4353,
7939,7709,7150,
7940,7710,2352,
7941,7711,6866,
7942,7712,1669,
7943,7713,2428,
7944,7714,5106,
7945,7715,11529,
7946,7716,8570,
7947,7717,9416,
7948,7718,7162,
7949,7719,6305,
7950,7720,199,
7951,7721,3227,
7952,7722,5961,
7953,7723,10689,
7954,7724,9281,
7955,7725,2260,
7956,7726,2385,
7957,7727,7210,
7958,7728,1150,
7959,7729,6071,
7960,7730,6479,
7961,7731,3741,
7962,7732,10362,
7963,7733,8050,
7964,7734,2990,
7965,7735,6931,
7966,7736,7289,
7967,7737,2447,2.0
7968,7737,2881,2.0
7969,7737,7501,2.0
7970,7738,5846,
7971,7739,10629,
7972,7740,5259,
7973,7741,2196,
7974,7742,2804,
7975,7743,7368,
7976,7744,232,
7977,7745,10624,
7978,7746,8007,
7979,7747,4386,
7980,7748,9205,
7981,7749,435,
7982,7750,6953,
7983,7751,5320,
7984,7752,11078,
7985,7753,8630,
7986,7754,2782,1.0
7987,7754,11634,1.0
7988,7754,1165,1.0
7989,7755,6990,
7990,7756,7110,
7991,7757,1334,
7992,7758,5077,
7993,7759,11445,
7994,7760,7182,
7995,7761,1901,
7996,7762,6489,
7997,7763,9891,
7998,7764,4672,
7999,7765,3665,
8000,7766,8937,
8001,7767,5309,
8002,7768,3979,
8003,7769,52,
8004,7770,6338,
8005,7771,1862,
8006,7772,6302,
8007,7773,2578,
8008,7774,5853,
8009,7775,11893,
8010,7776,1911,
8011,7777,11471,
8012,7778,3348,
8013,7779,7045,
8014,7780,9395,
8015,7781,2637,
8016,7782,11813,
8017,7783,8289,
8018,7784,2856,
8019,7785,6537,
8020,7786,5647,
8021,7787,6374,
8022,7788,4738,
8023,7789,1435,
8024,7790,3585,
8025,7791,4131,
8026,7792,8109,
8027,7793,11486,
8028,7794,3857,
8029,7795,3597,
8030,7796,10893,
8031,7797,5498,
8032,7798,9554,
8033,7799,10349,
8034,7800,3693,
8035,7801,4661,
8036,7802,3362,
8037,7803,2224,
8038,7804,7737,
8039,7805,1556,
8040,7806,2659,
8041,7807,6142,
8042,7808,4780,
8043,7809,7074,
8044,7810,8143,
8045,7811,2504,
8046,7812,7070,
8047,7813,9206,
8048,7814,123,
8049,7815,4472,
8050,7816,638,2.0
8051,7816,7501,2.0
8052,7816,9346,2.0
8053,7817,1344,
8054,7818,9247,
8055,7819,2575,
8056,7820,6880,
8057,7821,2618,
8058,7822,9153,
8059,7823,7536,
8060,7824,1155,
8061,7825,9982,
8062,7826,7575,
8063,7827,1955,
8064,7828,9722,
8065,7829,3262,
8066,7830,2250,
8067,7831,1961,
8068,7832,6053,
8069,7833,3635,
8070,7834,9430,
8071,7835,2782,1.0
8072,7835,6151,1.0
8073,7836,10317,
8074,7837,5607,
8075,7838,6789,
8076,7839,9327,
8077,7840,501,
8078,7841,7923,
8079,7842,7133,
8080,7843,5826,
8081,7844,2155,
8082,7845,11990,
8083,7846,2766,
8084,7847,8352,
8085,7848,9895,
8086,7849,596,
8087,7850,4052,
8088,7851,7490,
8089,7852,545,
8090,7853,10741,
8091,7854,4103,
8092,7855,8192,
8093,7856,6011,
8094,7857,1024,
8095,7858,2555,
8096,7859,5257,
8097,7860,334,
8098,7861,6212,
8099,7862,2768,
8100,7863,10125,
8101,7864,11496,
8102,7865,11467,
8103,7866,10621,
8104,7867,2537,
8105,7868,8241,
8106,7869,8389,
8107,7870,2760,
8108,7871,5115,
8109,7872,1905,
8110,7873,10160,
8111,7874,7114,
8112,7875,447,
8113,7876,4635,
8114,7877,2300,
8115,7878,11370,
8116,7879,7953,
8117,7880,2605,
8118,7881,7250,
8119,7882,1247,
8120,7883,3011,
8121,7884,5709,
8122,7885,10341,
8123,7886,4591,
8124,7887,4009,
8125,7888,7030,
8126,7889,27,
8127,7890,558,
8128,7891,5655,
8129,7892,7913,
8130,7893,9071,
8131,7894,2300,
8132,7895,654,
8133,7896,4382,
8134,7897,3214,
8135,7898,6322,
8136,7899,10515,
8137,7900,4804,
8138,7901,823,
8139,7902,8327,
8140,7903,8282,
8141,7904,9900,
8142,7905,6085,
8143,7906,2175,
8144,7907,9535,
8145,7908,10192,
8146,7909,2791,
8147,7910,5797,
8148,7911,2620,
8149,7912,10032,
8150,7913,10770,
8151,7914,2700,
8152,7915,10466,
8153,7916,275,
8154,7917,3187,
8155,7918,1971,
8156,7919,628,
8157,7920,8008,
8158,7921,1228,
8159,7922,10777,
8160,7923,7716,
8161,7924,10217,
8162,7925,6909,
8163,7926,2689,
8164,7927,3237,
8165,7928,6321,
8166,7929,5882,
8167,7930,9993,
8168,7931,5129,
8169,7932,5275,
8170,7933,2170,
8171,7934,8847,
8172,7935,4249,
8173,7936,7398,
8174,7937,11263,
8175,7938,1542,
8176,7939,10295,
8177,7940,7775,
8178,7941,11125,
8179,7942,10331,
8180,7943,3994,
8181,7944,6566,
8182,7945,10728,
8183,7946,2287,
8184,7947,4700,
8185,7948,1497,
8186,7949,11138,
8187,7950,4844,
8188,7951,10975,
8189,7952,6332,
8190,7953,6934,
8191,7954,5201,
8192,7955,11516,
8193,7956,4195,
8194,7957,5232,
8195,7958,1902,
8196,7959,9616,
8197,7960,4296,
8198,7961,10213,
8199,7962,2276,
8200,7963,6044,
8201,7964,7762,2.0
8202,7964,4951,2.0
8203,7964,2447,2.0
8204,7965,5972,
8205,7966,10058,
8206,7967,2618,
8207,7968,4234,
8208,7969,1902,
8209,7970,5930,
8210,7971,351,
8211,7972,4566,
8212,7973,4814,
8213,7974,4935,
8214,7975,1222,
8215,7976,2330,
8216,7977,9171,
8217,7978,6134,
8218,7979,7762,2.0
8219,7979,8991,2.0
8220,7979,9346,2.0
8221,7979,2881,2.0
8222,7980,5465,
8223,7981,10239,
8224,7982,8207,
8225,7983,3809,
8226,7984,2950,
8227,7985,10817,
8228,7986,6573,
8229,7987,7058,
8230,7988,10650,
8231,7989,5075,
8232,7990,3072,
8233,7991,8704,4.0
8234,7991,11063,4.0
8235,7992,1780,
8236,7993,8088,
8237,7994,7839,
8238,7995,9135,
8239,7996,8229,
8240,7997,153,
8241,7998,9678,
8242,7999,9763,
8243,8000,310,
8244,8001,2375,
8245,8002,505,
8246,8003,3886,
8247,8004,7262,
8248,8005,11736,
8249,8006,1587,
8250,8007,8369,
8251,8008,3158,
8252,8009,7473,
8253,8010,158,
8254,8011,9892,
8255,8012,7332,
8256,8013,8592,
8257,8014,11903,
8258,8015,5983,
8259,8016,1016,
8260,8017,9333,
8261,8018,638,2.0
8262,8018,4951,2.0
8263,8019,4733,
8264,8020,2973,
8265,8021,4936,
8266,8022,654,
8267,8023,8139,
8268,8024,9682,
8269,8025,4287,
8270,8026,6830,
8271,8027,3279,
8272,8028,2924,
8273,8029,7340,3.0
8274,8029,11440,3.0
8275,8030,169,
8276,8031,804,
8277,8032,11974,
8278,8033,4374,
8279,8034,4780,
8280,8035,3856,
8281,8036,2155,
8282,8037,11097,
8283,8038,657,
8284,8039,10826,
8285,8040,681,
8286,8041,7506,
8287,8042,6838,
8288,8043,8909,
8289,8044,11647,
8290,8045,9866,
8291,8046,4608,
8292,8047,1237,
8293,8048,1175,
8294,8049,6903,
8295,8050,6812,
8296,8051,11490,
8297,8052,10880,
8298,8053,4689,
8299,8054,5070,
8300,8055,3282,
8301,8056,9353,
8302,8057,3216,
8303,8058,11799,
8304,8059,5396,
8305,8060,6146,
8306,8061,4284,
8307,8062,10719,
8308,8063,4396,
8309,8064,11944,
8310,8065,10087,
8311,8066,306,
8312,8067,741,
8313,8068,8230,
8314,8069,1733,3.0
8315,8069,7340,3.0
8316,8069,6397,3.0
8317,8070,7458,
8318,8071,5159,
8319,8072,6814,
8320,8073,10561,
8321,8074,7491,
8322,8075,8295,
8323,8076,406,
8324,8077,7674,
8325,8078,4825,
8326,8079,8851,
8327,8080,9591,
8328,8081,1186,
8329,8082,4938,
8330,8083,566,
8331,8084,3749,
8332,8085,9903,
8333,8086,9252,
8334,8087,7951,
8335,8088,9857,
8336,8089,2383,
8337,8090,11737,
8338,8091,10232,
8339,8092,2858,
8340,8093,1512,
8341,8094,8591,
8342,8095,5163,
8343,8096,1325,
8344,8097,3970,
8345,8098,1569,
8346,8099,10937,
8347,8100,2897,
8348,8101,3491,
8349,8102,4635,
8350,8103,1952,
8351,8104,5427,
8352,8105,11308,
8353,8106,1566,
8354,8107,241,
8355,8108,1222,
8356,8109,1902,
8357,8110,7092,
8358,8111,10172,
8359,8112,7022,
8360,8113,7855,
8361,8114,11110,
8362,8115,4377,
8363,8116,7089,
8364,8117,3195,
8365,8118,4682,
8366,8119,1839,
8367,8120,2180,
8368,8121,5715,
8369,8122,833,
8370,8123,2755,
8371,8124,8942,
8372,8125,1056,
8373,8126,5490,
8374,8127,5650,
8375,8128,6834,
8376,8129,1438,
8377,8130,10266,
8378,8131,10725,
8379,8132,5152,
8380,8133,6482,
8381,8134,6440,
8382,8135,8807,
8383,8136,8727,
8384,8137,8893,
8385,8138,1195,
8386,8139,10083,
8387,8140,3419,
8388,8141,6068,
8389,8142,1679,
8390,8143,481,
8391,8144,3010,
8392,8145,557,
8393,8146,5507,
8394,8147,4836,
8395,8148,3685,
8396,8149,8396,
8397,8150,2891,
8398,8151,3592,
8399,8152,3812,
8400,8153,371,
8401,8154,2217,
8402,8155,3388,
8403,8156,9510,
8404,8157,8613,
8405,8158,7841,
8406,8159,8915,
8407,8160,982,
8408,8161,9683,
8409,8162,7481,
8410,8163,7009,
8411,8164,11866,
8412,8165,6975,
8413,8166,11485,
8414,8167,8145,
8415,8168,11688,
8416,8169,884,
8417,8170,4411,
8418,8171,7160,
8419,8172,8848,
8420,8173,6821,
8421,8174,5606,
8422,8175,7573,
8423,8176,655,
8424,8177,9505,
8425,8178,10579,
8426,8179,10019,
8427,8180,791,
8428,8181,7645,
8429,8182,1573,
8430,8183,10135,
8431,8184,2408,
8432,8185,5049,
8433,8186,3604,
8434,8187,7638,
8435,8188,3882,
8436,8189,11063,4.0
8437,8189,8704,4.0
8438,8189,4286,4.0
8439,8190,8883,
8440,8191,9218,
8441,8192,2744,
8442,8193,10276,
8443,8194,757,
8444,8195,3113,
8445,8196,1580,
8446,8197,9944,
8447,8198,7161,
8448,8199,4671,
8449,8200,7326,
8450,8201,10733,
8451,8202,892,
8452,8203,6900,
8453,8204,5786,
8454,8205,769,
8455,8206,11576,
8456,8207,3821,
8457,8208,2337,
8458,8209,1356,
8459,8210,487,
8460,8211,2789,
8461,8212,3164,
8462,8213,4331,
8463,8214,4610,
8464,8215,5980,
8465,8216,4279,
8466,8217,9944,
8467,8218,2661,
8468,8219,1501,
8469,8220,386,
8470,8221,1719,
8471,8222,7942,
8472,8223,10098,
8473,8224,11201,
8474,8225,70,
8475,8226,7000,
8476,8227,8067,
8477,8228,9103,
8478,8229,818,
8479,8230,7169,
8480,8231,6033,
8481,8232,2042,
8482,8233,1348,
8483,8234,5519,
8484,8235,7275,
8485,8236,5886,
8486,8237,9628,
8487,8238,8800,
8488,8239,11536,
8489,8240,755,
8490,8241,6488,
8491,8242,182,
8492,8243,235,
8493,8244,10988,
8494,8245,9118,
8495,8246,4679,
8496,8247,2682,
8497,8248,9985,
8498,8249,10437,
8499,8250,4732,
8500,8251,5349,
8501,8252,607,
8502,8253,8785,
8503,8254,9830,
8504,8255,8688,
8505,8256,10535,
8506,8257,6724,
8507,8258,10858,
8508,8259,4056,
8509,8260,1601,
8510,8261,315,
8511,8262,4957,
8512,8263,445,
8513,8264,179,
8514,8265,8898,
8515,8266,7720,
8516,8267,3335,
8517,8268,3231,
8518,8269,3313,
8519,8270,962,
8520,8271,7104,
8521,8272,10802,
8522,8273,7256,
8523,8274,7136,
8524,8275,7686,
8525,8276,4286,4.0
8526,8276,8905,4.0
8527,8277,9761,
8528,8278,10658,
8529,8279,1328,
8530,8280,3462,
8531,8281,2947,
8532,8282,7931,
8533,8283,5356,
