ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderTypeID,ArrestSurrenderDistrictId,IOID
4773,9341,9616,1,26,34
4774,9342,9617,2,26,26
4775,9343,9618,2,13,25
4776,9344,9619,1,27,44
4777,9348,9623,2,26,32
4778,9349,9624,2,26,33
4779,9351,9626,1,30,50
4780,9352,9627,1,14,17
4781,9353,9628,2,11,7
4782,9356,9631,1,29,38
4783,9357,9632,1,27,47
4784,9357,9633,2,19,7
4785,9358,9634,2,2,9
4786,9359,9635,1,17,5
4787,9361,9637,1,4,42
4788,9362,9638,2,20,4
4789,9363,9639,1,15,25
4790,9365,9641,1,1,42
4791,9367,9643,2,7,38
4792,9369,9645,2,8,49
4793,9370,9646,1,9,13
4794,9371,9647,1,8,40
4795,9373,9649,2,15,13
4796,9376,9652,1,21,40
4797,9377,9653,2,10,26
4798,9378,9654,1,24,24
4799,9380,9656,2,16,33
4800,9382,9658,1,9,32
4801,9385,9661,2,19,40
4802,9387,9663,1,12,20
4803,9388,9664,2,20,17
4804,9389,9665,1,5,47
4805,9390,9666,1,11,26
4806,9391,9667,1,27,8
4807,9392,9668,1,29,43
4808,9393,9669,2,18,21
4809,9395,9671,1,10,44
4810,9403,9679,2,25,35
4811,9405,9681,2,22,35
4812,9406,9682,2,9,6
4813,9407,9683,1,14,7
4814,9408,9684,2,4,11
4815,9412,9688,1,19,7
4816,9413,9689,1,2,3
4817,9414,9690,2,25,17
4818,9415,9691,2,25,25
4819,9416,9692,1,10,17
4820,9417,9693,1,6,43
4821,9418,9694,1,8,24
4822,9420,9696,2,17,7
4823,9421,9697,1,1,45
4824,9425,9701,1,7,18
4825,9426,9702,2,16,46
4826,9429,9705,1,4,50
4827,9433,9709,2,19,18
4828,9436,9712,1,13,7
4829,9437,9713,2,8,49
4830,9438,9714,2,15,13
4831,9440,9716,2,31,2
4832,9441,9717,1,11,20
4833,9442,9718,1,5,33
4834,9443,9719,2,16,28
4835,9448,9724,1,7,18
4836,9449,9725,2,5,11
4837,9450,9726,1,23,15
4838,9451,9727,1,12,31
4839,9452,9728,2,15,39
4840,9457,9733,2,4,44
4841,9458,9734,2,16,43
4842,9459,9735,2,20,50
4843,9462,9738,2,17,12
4844,9463,9739,1,6,32
4845,9466,9742,1,7,14
4846,9467,9743,1,9,41
4847,9471,9747,1,4,21
4848,9475,9751,2,1,15
4849,9478,9754,1,19,30
4850,9480,9756,1,31,10
4851,9482,9758,1,20,18
4852,9483,9759,2,22,2
4853,9484,9760,1,1,45
4854,9485,9761,1,9,26
4855,9491,9767,2,27,21
4856,9492,9768,1,14,28
4857,9493,9769,1,5,39
4858,9494,9770,1,18,42
4859,9497,9773,2,4,47
4860,9498,9774,1,11,23
4861,9499,9775,2,20,1
4862,9502,9778,2,5,1
4863,9503,9779,1,31,32
4864,9504,9780,2,18,40
4865,9505,9781,2,12,1
4866,9507,9783,2,25,24
4867,9508,9784,1,8,15
4868,9510,9786,1,3,23
4869,9512,9788,1,7,8
4870,9514,9790,1,10,7
4871,9515,9791,2,27,8
4872,9516,9792,2,22,12
4873,9517,9793,2,6,41
4874,9518,9794,2,13,29
4875,9519,9795,1,3,48
4876,9519,9796,2,29,18
4877,9520,9797,2,30,21
4878,9522,9799,1,17,24
4879,9523,9800,2,27,28
4880,9525,9802,1,31,8
4881,9527,9804,1,18,47
4882,9528,9805,1,16,15
4883,9529,9806,2,17,42
4884,9530,9807,2,25,43
4885,9534,9811,1,24,8
4886,9534,9812,2,27,3
4887,9535,9813,2,7,48
4888,9538,9816,2,25,15
4889,9540,9818,2,17,23
4890,9543,9821,1,13,47
4891,9544,9822,1,30,43
4892,9549,9827,2,1,37
4893,9554,9832,1,16,9
4894,9556,9834,1,14,5
4895,9557,9835,1,28,47
4896,9559,9837,1,28,45
4897,9561,9839,1,31,9
4898,9562,9840,1,27,29
4899,9563,9841,2,4,9
4900,9564,9842,1,23,36
4901,9565,9843,2,30,9
4902,9570,9848,2,28,31
4903,9571,9849,2,22,28
4904,9575,9853,1,13,29
4905,9576,9854,1,29,50
4906,9579,9857,2,18,8
4907,9580,9858,1,20,44
4908,9581,9859,1,19,34
4909,9590,9868,2,8,4
4910,9593,9871,1,28,4
4911,9594,9872,2,25,29
4912,9595,9873,1,16,22
4913,9596,9874,2,19,7
4914,9598,9876,1,16,47
4915,9603,9881,2,15,2
4916,9604,9882,1,2,29
4917,9605,9883,1,10,2
4918,9607,9885,2,1,22
4919,9611,9889,2,5,13
4920,9612,9890,2,20,4
4921,9616,9894,2,23,48
4922,9617,9895,2,3,12
4923,9618,9896,1,16,31
4924,9619,9897,2,19,48
4925,9622,9900,2,4,36
4926,9623,9901,1,2,20
4927,9625,9903,1,16,10
4928,9626,9904,2,1,12
4929,9629,9907,1,27,26
4930,9630,9910,1,5,50
4931,9630,9911,1,20,39
4932,9634,9915,2,25,28
4933,9636,9917,1,24,32
4934,9639,9920,1,20,30
4935,9641,9922,2,17,36
4936,9644,9925,1,26,12
4937,9645,9926,2,4,47
4938,9646,9927,1,20,29
4939,9647,9928,1,30,22
4940,9651,9932,1,31,8
4941,9652,9933,1,26,33
4942,9655,9936,2,3,38
4943,9657,9938,1,6,4
4944,9659,9940,1,22,48
4945,9660,9941,1,4,2
4946,9661,9942,1,16,20
4947,9664,9945,2,1,48
4948,9664,9947,1,19,30
4949,9664,9948,1,31,10
4950,9668,9952,2,8,18
4951,9671,9955,1,16,45
4952,9672,9956,2,9,25
4953,9675,9959,2,20,13
4954,9676,9960,2,24,30
4955,9680,9964,1,5,34
4956,9681,9965,2,11,18
4957,9684,9968,2,7,6
4958,9687,9971,1,12,31
4959,9688,9972,1,25,28
4960,9694,9978,1,9,31
4961,9695,9979,1,28,46
4962,9696,9980,2,23,3
4963,9697,9981,1,1,39
4964,9698,9982,2,20,36
4965,9700,9984,2,14,44
4966,9701,9985,1,9,32
4967,9702,9986,1,4,23
4968,9705,9989,2,30,8
4969,9706,9990,2,11,1
4970,9707,9991,1,9,49
4971,9708,9992,1,10,17
4972,9709,9993,1,4,4
4973,9710,9994,1,15,16
4974,9711,9995,2,1,8
4975,9714,9998,2,15,15
4976,9714,9999,1,31,48
4977,9714,10001,2,24,15
4978,9716,10003,2,30,48
4979,9717,10004,2,8,10
4980,9718,10005,1,4,5
4981,9719,10006,1,29,37
4982,9721,10008,1,19,2
4983,9722,10009,2,5,46
4984,9723,10010,2,10,26
4985,9725,10012,2,2,46
4986,9727,10014,1,9,8
4987,9730,10017,1,12,28
4988,9731,10018,2,12,9
4989,9733,10020,1,23,1
4990,9734,10021,2,21,46
4991,9735,10022,1,20,36
4992,9736,10023,1,16,4
4993,9738,10025,2,9,4
4994,9739,10026,2,7,47
4995,9742,10029,2,24,27
4996,9744,10031,2,7,2
4997,9747,10034,2,19,3
4998,9749,10036,2,2,10
4999,9750,10037,1,25,6
5000,9751,10038,2,15,31
5001,9752,10039,1,22,1
5002,9753,10040,1,1,36
5003,9755,10042,1,23,24
5004,9756,10043,1,8,10
5005,9757,10044,2,17,18
5006,9759,10046,2,17,25
5007,9763,10050,1,25,7
5008,9765,10052,2,19,7
5009,9766,10053,1,7,47
5010,9768,10055,1,14,41
5011,9769,10056,1,7,44
5012,9771,10058,2,1,14
5013,9774,10061,1,5,13
5014,9775,10062,2,26,10
5015,9780,10067,1,1,13
5016,9783,10070,2,15,19
5017,9784,10071,1,18,5
5018,9786,10073,1,29,21
5019,9787,10074,2,13,27
5020,9793,10080,2,7,10
5021,9797,10084,1,1,40
5022,9804,10091,2,25,43
5023,9805,10092,2,3,32
5024,9806,10093,1,7,8
5025,9807,10094,1,10,4
5026,9809,10096,2,2,2
5027,9810,10097,2,2,10
5028,9811,10098,2,16,38
5029,9812,10099,2,19,43
5030,9814,10101,1,22,42
5031,9815,10102,1,18,16
5032,9816,10105,1,24,50
5033,9816,10106,1,3,35
5034,9817,10107,2,27,49
5035,9818,10108,2,23,1
5036,9820,10110,1,28,33
5037,9821,10111,1,16,26
5038,9823,10114,2,26,34
5039,9823,10115,2,11,48
5040,9826,10119,1,26,48
5041,9829,10122,2,26,14
5042,9830,10123,2,1,32
5043,9831,10124,1,16,14
5044,9832,10125,1,5,9
5045,9833,10126,1,1,44
5046,9836,10129,1,27,47
5047,9837,10130,2,14,48
5048,9838,10131,1,17,31
5049,9844,10137,2,11,29
5050,9845,10138,2,9,13
5051,9848,10141,1,18,39
5052,9853,10146,2,19,38
5053,9855,10148,2,24,31
5054,9856,10149,1,8,39
5055,9857,10150,2,9,43
5056,9861,10154,1,14,6
5057,9862,10155,1,16,13
5058,9865,10158,2,18,42
5059,9867,10160,1,29,18
5060,9870,10163,2,8,35
5061,9873,10166,2,15,42
5062,9874,10167,1,30,1
5063,9876,10169,1,4,40
5064,9877,10170,2,26,45
5065,9878,10171,2,9,30
5066,9879,10172,1,25,16
5067,9880,10173,1,21,45
5068,9882,10175,2,12,6
5069,9883,10176,1,19,27
5070,9884,10177,2,10,26
5071,9886,10179,2,16,41
5072,9889,10182,1,24,28
5073,9890,10183,2,5,43
5074,9895,10188,2,29,11
5075,9899,10192,2,28,45
5076,9908,10201,1,17,48
5077,9913,10206,1,26,44
5078,9914,10207,2,19,37
5079,9916,10209,2,28,8
5080,9917,10210,2,20,23
5081,9923,10216,1,15,3
5082,9926,10219,1,17,33
5083,9927,10220,1,14,40
5084,9930,10223,1,28,38
5085,9931,10224,1,6,33
5086,9932,10225,2,6,15
5087,9933,10226,1,19,50
5088,9934,10227,2,4,42
5089,9936,10229,2,15,35
5090,9937,10230,1,10,42
5091,9942,10236,2,3,11
5092,9942,10237,1,1,42
5093,9944,10239,1,20,26
5094,9946,10241,2,23,22
5095,9946,10242,2,15,42
5096,9947,10245,2,12,36
5097,9952,10250,1,28,39
5098,9954,10252,1,27,30
5099,9956,10254,1,2,9
5100,9960,10258,1,28,48
5101,9961,10259,1,29,18
5102,9963,10261,2,13,48
5103,9964,10262,2,1,50
5104,9966,10264,2,11,44
5105,9968,10266,1,25,26
5106,9969,10267,1,23,12
5107,9970,10268,1,16,3
5108,9972,10270,1,8,28
5109,9973,10271,2,19,39
5110,9976,10274,2,20,3
5111,9977,10275,1,26,47
5112,9978,10276,1,26,6
5113,9982,10280,1,30,11
5114,9984,10282,1,1,43
5115,9985,10283,1,31,7
5116,9989,10287,2,8,44
5117,9994,10293,2,25,10
5118,9995,10294,2,27,1
5119,9996,10295,1,19,31
5120,9998,10297,2,16,14
5121,9999,10298,1,29,30
5122,10002,10301,1,3,15
5123,10003,10302,1,2,49
5124,10004,10303,2,15,36
5125,10005,10304,1,13,24
5126,10006,10305,1,29,16
5127,10009,10308,2,31,43
5128,10011,10310,1,31,9
5129,10012,10311,2,26,41
5130,10015,10314,1,25,29
5131,10017,10316,1,22,42
5132,10021,10320,2,20,14
5133,10022,10321,2,23,11
5134,10023,10322,1,6,25
5135,10024,10323,1,4,41
5136,10025,10324,2,14,2
5137,10027,10326,1,28,40
5138,10028,10327,2,4,7
5139,10029,10328,1,10,22
5140,10031,10330,1,10,13
5141,10032,10331,2,9,27
5142,10033,10332,1,13,7
5143,10037,10336,1,2,34
5144,10040,10339,2,8,38
5145,10041,10340,2,4,34
5146,10042,10341,2,9,40
5147,10044,10343,1,30,47
5148,10047,10346,1,20,3
5149,10048,10347,1,23,37
5150,10049,10348,1,1,49
5151,10050,10349,2,24,49
5152,10053,10352,1,4,16
5153,10054,10353,2,11,49
5154,10055,10354,2,15,8
5155,10056,10355,2,3,50
5156,10058,10357,1,5,31
5157,10061,10360,1,7,50
5158,10064,10363,2,22,34
5159,10066,10365,1,8,48
5160,10068,10367,1,29,2
5161,10069,10368,2,19,30
5162,10070,10369,1,18,4
5163,10071,10370,1,5,16
5164,10077,10376,1,11,33
5165,10081,10380,2,4,22
5166,10085,10384,1,25,36
5167,10086,10385,1,30,43
5168,10095,10394,2,27,38
5169,10096,10395,2,20,9
5170,10097,10396,2,31,15
5171,10098,10397,1,9,14
5172,10101,10400,1,24,21
5173,10102,10401,1,29,50
5174,10103,10402,2,30,47
5175,10104,10403,2,31,1
5176,10105,10404,1,19,43
5177,10108,10407,2,9,42
5178,10113,10412,2,21,1
5179,10115,10414,2,4,35
5180,10116,10415,2,17,36
5181,10118,10417,1,12,1
5182,10124,10423,2,31,37
5183,10126,10425,1,12,39
5184,10127,10426,2,21,23
5185,10129,10428,2,2,3
5186,10130,10429,2,26,3
5187,10131,10430,2,16,27
5188,10132,10431,1,10,26
5189,10134,10433,2,23,23
5190,10136,10435,1,13,30
5191,10138,10437,1,4,42
5192,10140,10439,1,13,44
5193,10142,10441,2,12,2
5194,10143,10442,2,9,45
5195,10144,10443,1,13,40
5196,10145,10444,1,25,7
5197,10146,10445,1,2,14
5198,10148,10447,1,18,7
5199,10149,10448,1,4,46
5200,10151,10450,1,12,47
5201,10152,10451,1,17,21
5202,10155,10454,2,14,27
5203,10159,10458,2,22,24
5204,10160,10459,1,25,25
5205,10161,10460,1,5,24
5206,10162,10461,1,4,32
5207,10163,10462,2,2,16
5208,10164,10463,2,3,24
5209,10167,10466,2,21,3
5210,10168,10467,2,21,5
5211,10170,10469,1,23,19
5212,10172,10471,1,11,49
5213,10173,10472,2,1,47
5214,10174,10473,1,18,26
5215,10176,10475,2,21,35
5216,10177,10476,2,28,9
5217,10178,10477,2,12,5
5218,10181,10480,1,23,34
5219,10182,10481,2,2,48
5220,10183,10482,1,18,10
5221,10186,10485,2,28,48
5222,10190,10489,1,9,39
5223,10191,10490,1,27,25
5224,10192,10491,1,2,15
5225,10193,10492,1,7,37
5226,10194,10493,2,8,3
5227,10195,10494,1,23,6
5228,10196,10495,2,7,1
5229,10198,10497,1,3,49
5230,10199,10498,1,5,45
5231,10202,10501,1,18,34
5232,10205,10504,2,8,29
5233,10209,10508,1,13,22
5234,10213,10512,2,30,19
5235,10215,10514,2,24,34
5236,10216,10515,1,15,4
5237,10218,10517,1,9,25
5238,10220,10519,1,24,35
5239,10222,10521,1,12,1
5240,10223,10522,2,28,41
5241,10225,10524,1,19,23
5242,10228,10527,1,8,40
5243,10231,10530,2,20,2
5244,10232,10531,2,17,29
5245,10234,10533,1,10,5
5246,10236,10535,2,28,37
5247,10237,10536,1,9,26
5248,10238,10537,1,5,29
5249,10240,10539,2,6,45
5250,10241,10540,2,21,41
5251,10243,10542,1,18,7
5252,10244,10543,2,3,16
5253,10247,10546,2,13,27
5254,10250,10549,2,28,41
5255,10251,10550,1,24,45
5256,10253,10552,1,16,25
5257,10255,10554,1,4,6
5258,10256,10555,1,21,19
5259,10258,10557,2,28,43
5260,10259,10558,2,26,46
5261,10263,10562,1,3,18
5262,10266,10565,2,7,35
5263,10268,10567,1,8,37
5264,10269,10568,2,17,45
5265,10272,10571,1,7,30
5266,10275,10574,1,16,38
5267,10276,10575,2,30,49
5268,10281,10580,1,4,40
5269,10282,10581,1,12,19
5270,10286,10585,2,12,45
5271,10291,10590,1,29,46
5272,10292,10591,1,21,11
5273,10295,10594,1,23,33
5274,10296,10595,1,25,46
5275,10297,10596,2,7,50
5276,10300,10599,2,28,30
5277,10304,10603,1,28,25
5278,10307,10606,2,15,39
5279,10308,10607,2,20,20
5280,10313,10612,1,22,4
5281,10314,10613,2,24,14
5282,10316,10615,2,19,39
5283,10318,10617,2,27,4
5284,10320,10619,1,25,29
5285,10321,10620,1,27,34
5286,10323,10622,2,29,35
5287,10325,10624,2,28,16
5288,10326,10625,2,1,4
5289,10328,10627,2,28,41
5290,10329,10628,1,23,37
5291,10331,10630,1,12,21
5292,10335,10634,1,20,19
5293,10339,10638,1,17,9
5294,10340,10639,1,14,23
5295,10341,10640,1,19,48
5296,10343,10642,1,25,32
5297,10346,10645,2,9,50
5298,10350,10649,2,4,25
5299,10352,10651,1,24,3
5300,10355,10654,2,20,44
5301,10356,10655,2,2,27
5302,10359,10658,2,2,13
5303,10361,10660,2,13,50
5304,10363,10662,2,9,27
5305,10365,10664,1,19,38
5306,10367,10666,2,2,32
5307,10368,10667,1,17,30
5308,10369,10668,1,15,7
5309,10370,10669,2,10,31
5310,10372,10671,1,20,19
5311,10374,10673,1,2,14
5312,10376,10675,2,2,38
5313,10378,10677,1,28,35
5314,10379,10678,1,15,49
5315,10385,10684,1,29,42
5316,10386,10685,1,6,21
5317,10391,10690,1,25,38
5318,10392,10691,1,15,16
5319,10394,10693,2,17,47
5320,10400,10699,2,31,13
5321,10401,10700,2,11,15
5322,10402,10701,2,16,41
5323,10403,10702,1,16,39
5324,10405,10704,2,4,35
5325,10407,10706,1,13,46
5326,10408,10707,1,5,1
5327,10411,10710,2,30,46
5328,10412,10711,1,20,13
5329,10413,10712,1,25,36
5330,10414,10713,1,5,36
5331,10415,10714,2,3,10
5332,10425,10724,1,19,18
5333,10426,10725,2,17,18
5334,10429,10728,1,27,41
5335,10430,10729,1,17,44
5336,10434,10733,2,4,27
5337,10436,10735,2,3,14
5338,10439,10738,2,30,35
5339,10440,10739,1,20,37
5340,10441,10740,2,6,11
5341,10443,10742,2,31,30
5342,10446,10745,2,23,4
5343,10447,10746,2,10,38
5344,10449,10748,1,10,21
5345,10454,10753,2,19,24
5346,10456,10755,1,11,27
5347,10457,10756,2,28,28
5348,10458,10757,2,13,50
5349,10459,10758,1,20,36
5350,10461,10760,1,22,50
5351,10462,10761,2,19,7
5352,10463,10762,2,5,48
5353,10464,10763,2,2,31
5354,10465,10764,2,18,18
5355,10469,10768,1,11,25
5356,10472,10771,2,19,8
5357,10473,10772,2,25,9
5358,10474,10773,1,3,1
5359,10476,10775,2,21,32
5360,10477,10776,1,10,27
5361,10479,10778,1,6,34
5362,10480,10779,1,19,9
5363,10481,10780,1,23,18
5364,10484,10783,2,14,18
5365,10486,10785,1,6,25
5366,10487,10786,1,10,46
5367,10489,10788,1,4,50
5368,10492,10791,1,20,33
5369,10493,10792,2,19,17
5370,10494,10793,1,12,14
5371,10495,10794,2,2,18
5372,10496,10795,2,30,49
5373,10498,10797,2,23,11
5374,10501,10800,2,29,25
5375,10502,10801,2,24,17
5376,10503,10802,1,28,40
5377,10506,10805,1,25,47
5378,10507,10806,1,13,1
5379,10509,10808,2,24,24
5380,10513,10812,2,8,50
5381,10514,10813,2,23,33
5382,10515,10814,2,20,23
5383,10517,10816,2,23,49
5384,10519,10818,2,2,33
5385,10522,10821,1,3,20
5386,10523,10822,1,20,18
5387,10524,10823,1,6,28
5388,10525,10824,1,3,29
5389,10529,10828,2,18,38
5390,10531,10830,1,1,41
5391,10533,10832,2,2,18
5392,10535,10834,1,9,34
5393,10542,10841,2,25,12
5394,10543,10842,1,28,29
5395,10544,10843,1,26,45
5396,10548,10847,2,22,7
5397,10549,10848,2,22,7
5398,10551,10850,1,26,35
5399,10558,10857,1,13,36
5400,10560,10859,1,6,32
5401,10562,10861,1,9,27
5402,10563,10862,1,5,17
5403,10564,10863,2,16,31
5404,10565,10864,1,19,43
5405,10566,10865,2,25,35
5406,10569,10868,2,23,13
5407,10570,10869,2,21,12
5408,10573,10872,1,26,37
5409,10575,10874,2,27,30
5410,10578,10877,2,19,21
5411,10579,10878,1,22,17
5412,10582,10881,2,14,47
5413,10586,10885,2,16,40
5414,10587,10886,1,29,38
5415,10588,10887,1,7,27
5416,10589,10888,2,23,41
5417,10590,10889,1,7,17
5418,10591,10890,2,12,42
5419,10593,10892,1,5,30
5420,10595,10894,2,1,16
5421,10596,10895,2,22,44
5422,10599,10898,1,12,18
5423,10600,10899,2,9,16
5424,10603,10902,1,6,3
5425,10604,10903,1,22,49
5426,10608,10907,2,26,4
5427,10609,10908,1,7,31
5428,10610,10909,1,13,21
5429,10611,10910,2,23,9
5430,10612,10911,1,6,43
5431,10613,10912,2,19,35
5432,10618,10917,2,3,49
5433,10619,10918,1,18,23
5434,10621,10920,1,7,7
5435,10624,10923,2,15,12
5436,10625,10924,1,13,3
5437,10627,10926,2,4,49
5438,10628,10927,2,27,24
5439,10630,10929,2,3,4
5440,10631,10930,2,10,19
5441,10632,10931,2,10,15
5442,10638,10937,2,4,41
5443,10639,10938,1,28,39
5444,10640,10939,2,11,37
5445,10641,10940,1,28,17
5446,10642,10941,2,28,32
5447,10643,10942,1,12,22
5448,10644,10943,1,20,35
5449,10646,10945,1,17,39
5450,10648,10947,1,23,46
5451,10651,10950,2,19,27
5452,10652,10951,1,24,17
5453,10657,10956,2,4,39
5454,10664,10963,2,31,34
5455,10668,10967,1,18,8
5456,10670,10969,1,6,35
5457,10674,10973,1,31,9
5458,10675,10974,1,29,10
5459,10676,10975,2,16,6
5460,10677,10976,1,26,9
5461,10678,10977,1,15,38
5462,10679,10978,2,12,48
5463,10680,10979,2,29,45
5464,10683,10982,1,9,35
5465,10686,10985,2,16,34
5466,10687,10986,2,24,30
5467,10688,10987,2,2,42
5468,10690,10989,1,22,42
5469,10692,10991,2,26,24
5470,10693,10992,2,18,10
5471,10694,10993,1,26,39
5472,10698,10997,1,15,15
5473,10699,10998,2,9,19
5474,10701,11000,2,5,45
5475,10703,11002,1,11,35
5476,10705,11004,1,19,48
5477,10709,11008,2,3,3
5478,10710,11009,1,30,21
5479,10713,11012,2,10,28
5480,10716,11015,1,15,9
5481,10718,11017,1,21,8
5482,10720,11019,1,31,46
5483,10721,11020,2,21,48
5484,10722,11021,1,25,41
5485,10724,11023,2,15,25
5486,10726,11025,1,17,15
5487,10728,11027,2,4,12
5488,10732,11031,2,22,29
5489,10734,11033,1,12,33
5490,10738,11037,2,3,29
5491,10739,11038,1,8,44
5492,10741,11040,2,14,35
5493,10743,11042,1,4,44
5494,10744,11043,2,21,27
5495,10747,11046,1,22,46
5496,10753,11052,2,16,48
5497,10755,11054,2,12,49
5498,10757,11056,1,14,22
5499,10762,11061,2,18,25
5500,10766,11065,1,4,5
5501,10767,11066,2,17,48
5502,10769,11068,2,30,19
5503,10770,11069,2,13,19
